"ID"	"Translation"
"151995"	"ক্রাকো থেকে ১৪ কি.মি. দূরে ইউনেস্কোর প্রাকৃতিক সাংস্কৃতিক স্থান ভিলেস্কা ঘোষণা করা হয়েছে ।"
"151996"	"ভারতে টেলিভিশনের এই দুঃখের বিষয় ছিল যে এক তার আগমন অনেক দেরিতে হয়েছিল আর লম্বা সময় অবধি তার প্রকৃত তাৎপর্যকে বোঝা হয় নি , দ্বিতীয় , তাকে রেডিওর অধীন ‘ আকাশবাণীর ’ একটি ছোট বিভাগ বানিয়ে রাখা হল ৷"
"151997"	"এটা অনেকভাবে ব্যবহার করা হয় ৷"
"151998"	"তবে, ৫ম দলাই লামার দ্বারা পরিশোধ করার পর মুঘলরা অবাক হয়ে পড়ে।"
"151999"	"ছোট আলসারও ছড়িয়ে পড়তে পারে ।"
"152000"	"সাসারাম ( রোহতাস ) কিভাবে যাবেন ?"
"152001"	"১৯৪০ সালে ব্রিটিশরা উত্তরপ্রদেশ, বিহার, পাঞ্জাব, অসম এবং উড়িষ্যায় বেশ কয়েকটি খাল ও সেচ ব্যবস্থা গড়ে তোলে।"
"152002"	"দুর্গ শহরের অন্যান্য জায়গাও আছে যা কিছু স্বীকৃতি প্রকাশ করে।"
"152003"	"মধুচন্দ্রিমা নিঃসরণের সময় এবং জীবন সঙ্গীর এক সময়,যার জন্য প্রয়োজন জনসাধারনের ভিড় এবং দৈনন্দিন জীবনের কোলাফানি থেকে দূরে সরে যাওয়া।"
"152004"	"দুসরা ছাড়াও নবখানি , সরহুল চারকা , দীভরী উত্সব , কর্ম কার্মা কার্তিক হারেলি , গোচা উত্সব এবং মাধৈ মেলাতেও বস্তার আয়োজন করা হয় ৷"
"152005"	"এতে প্রায় পঁচিশ হাজার লোক অংশগ্রহণ করেন ৷"
"152006"	"এর আলোকিত অতীতে, এটি আশ্চর্যজনক নয় যে কাঞ্চি তামিল শিক্ষার পাশাপাশি বৌদ্ধ, জৈন ও হিন্দুদের তীর্থযাত্রার একটি গুরুত্বপূর্ণ স্থান ছিল।"
"152007"	"এই রোগের রোগী উঁচুতে আরোহণ করতে পারে না ৷"
"152008"	"খের ২০১৭ সালে আমেরিকান বিজ্ঞান কল্পকাহিনী সেনেস ৮-এর অংশ ছিল।"
"152009"	"তাই ক্রিসমাসের ছুটি উদযাপন করার জন্য যা আপনার ট্যুরের জন্য আপনার গন্তব্য ?"
"152010"	"মলত্যাগ করার আগে ব্যাথা হয় ৷"
"152011"	"শহরাঞ্চলে তিন-চতুর্থাংশের ( ৭৮ শতাংশ ) বেশি মহিলা কম করে এক বার পূর্ব-নির্ধারিত পরীক্ষা করানো হয় যেখানে এক তৃতীয়াংশেরও বেশি গ্রামীণ গর্ভবতী মহিলারা তা করেন ৷"
"152012"	"কিছু গবেষণায় ঠিক করা হয়েছে যে মাতৃদুগ্ধের প্রোটিন মাত্রা খাদ্যের প্রোটিন বৃদ্ধির সাথে বৃদ্ধি করা যেতে পারে,যখন আরো সম্পূর্ন পরীক্ষা এই ধরনের কোন জটিলতা না করে।"
